,elo1_pre,elo2_pre,elo_prob1,elo_prob2,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,raptor_offense,raptor_defense,raptor_box_total,war_total,date,team1,team2
1037,1453.57343748315,1611.2352794447,0.417771525706975,0.5822284742930249,1422.77997368001,1638.00026144322,0.273103336533481,0.726896663466519,108,113,-1.9524918495889552,-0.4559541951147397,-2.1908523685090486,0.9584098218129427,2019-03-21,WAS,DEN
1038,1365.30798036453,1625.91618568125,0.2840347284430145,0.7159652715569855,1359.37184266257,1651.8880606827,0.308362809030586,0.691637190969414,117,114,-1.0644526382426054,-0.1873103354572399,-1.5198074774655226,0.9766783761899793,2019-03-21,ATL,UTA
1039,1302.32352230707,1508.75930038502,0.3514449987710137,0.6485550012289862,1288.84962714945,1504.07233243871,0.35653188139125,0.64346811860875,98,118,-1.392253680338939,-0.5498329072935675,-1.8623002637268395,1.0828834317397686,2019-03-21,PHO,DET
1040,1462.50377144882,1388.23782644484,0.7316785189502321,0.2683214810497679,1437.13299586447,1412.5404443625,0.722498598778934,0.277501401221066,116,100,-1.2747782561169487,-0.832348503104289,-2.1541590441290337,0.9240626880548425,2019-03-21,SAC,DAL
1041,1658.22781758127,1555.51510664689,0.7625856975624541,0.2374143024375459,1769.35663949579,1500.23932288692,0.884786881174985,0.115213118825015,112,89,-0.7780439997772083,-0.30583769790167864,-0.7073813706539678,1.8167761201555217,2019-03-21,GSW,IND
1042,1541.48681755435,1434.53304754211,0.7669773595209194,0.2330226404790806,1510.52433733758,1250.63477471579,0.886609834832311,0.113390165167689,123,119,-1.5554539901093272,-0.17653523295047255,-2.0952589483612067,0.7374666025737066,2019-03-22,ORL,MEM
1043,1352.93654112553,1553.40655914968,0.3593119062207802,0.6406880937792199,1187.63803997584,1482.47080261987,0.257369454401199,0.742630545598801,108,110,-1.2394151453052364,-0.2340287582475897,-1.4209651595102004,1.0630201542661402,2019-03-22,CLE,LAC
1044,1258.26368372488,1616.85602751454,0.1841353794692274,0.8158646205307726,1251.04149423583,1638.74473255896,0.193713016100906,0.806286983899094,93,111,-2.1635353359348684,-0.39897094189553856,-2.447883090566853,0.8564480154123223,2019-03-22,NYK,DEN
1045,1626.16732541878,1548.12032624113,0.7359300251475733,0.2640699748524266,1600.89277964126,1636.24381956074,0.584365176466801,0.415634823533199,109,116,-1.1157164179627757,-0.7293068263975712,-1.5565714537862523,1.3189254637487082,2019-03-22,TOR,OKC
1046,1661.95814798403,1565.08807615615,0.7564428248998233,0.2435571751001767,1678.08109926846,1506.0585902995,0.819480166397871,0.180519833602129,111,105,-1.5589888251231927,-0.5273973877918952,-1.8992068717762298,1.1910195828538201,2019-03-22,HOU,SAS
1047,1676.27041076317,1510.20850277298,0.8222367055755128,0.1777632944244872,1474.97779105865,1459.67018534236,0.663005034963665,0.336994965036335,116,87,-1.6032673066064227,-0.31258571747032576,-1.4926659174655872,1.1139833400209818,2019-03-22,MIL,MIA
1048,1417.75682460276,1471.1245269539,0.5667091710940694,0.4332908289059306,1377.46823208104,1459.45666892421,0.505690281312724,0.494309718687276,106,111,-1.5938104691426243,0.08102333091434365,-1.5252903332343226,0.9292234804409539,2019-03-22,LAL,BRK
1049,1447.95268941331,1503.954992289,0.5629814665855686,0.4370185334144314,1422.96256843852,1452.50853759906,0.657310061790542,0.342689938209458,108,113,-1.9524918495889552,-0.4559541951147397,-2.1908523685090486,0.9584098218129427,2019-03-23,WAS,MIA
1050,1374.49358191403,1634.87752287952,0.2842973318656491,0.7157026681343509,1361.4022860996,1669.19135564767,0.237825425785018,0.762174574214982,129,127,-1.0644526382426054,-0.1873103354572399,-1.5198074774655226,0.9766783761899793,2019-03-23,ATL,PHI
1051,1356.02484765575,1616.73058413175,0.2839205695318284,0.7160794304681716,1236.17364062543,1647.91807697001,0.143325608392899,0.856674391607101,83,114,-1.2114679981831267,-0.12619834161482368,-1.4969905941323352,0.9455408902244122,2019-03-23,CHI,UTA
1052,1432.00427641119,1474.1400363441,0.5825118435709254,0.4174881564290745,1272.74936865852,1434.92155747246,0.34030716608551,0.65969283391449,99,112,-0.8372460902602737,0.049062024980956805,-0.8040444938082164,0.9961992645001337,2019-03-23,MEM,MIN
1053,1665.60999647841,1381.61648508493,0.901183502960296,0.0988164970397039,1808.61383616214,1417.09611580279,0.942085254103539,0.0579147458964613,91,126,-0.7780439997772083,-0.30583769790167864,-0.7073813706539678,1.8167761201555217,2019-03-23,GSW,DAL
1054,1642.35860570365,1519.36939227392,0.7830668957493246,0.2169331042506753,1568.00341004135,1507.53936231729,0.714858389094248,0.285141610905752,117,112,-1.1721333216472256,-0.4065167878365009,-1.735823001257248,1.1088953738709184,2019-03-23,POR,DET
1055,1469.12511280873,1291.71343041817,0.8315860734084902,0.1684139265915097,1440.38793368829,1285.15728611302,0.809774466882973,0.190225533117027,112,103,-1.2747782561169487,-0.832348503104289,-2.1541590441290337,0.9240626880548425,2019-03-23,SAC,PHO
1056,1253.61618239298,1556.62052612748,0.2371104966150085,0.7628895033849915,1249.87592826081,1494.03211430066,0.29760953546492,0.70239046453508,113,124,-2.1635353359348684,-0.39897094189553856,-2.447883090566853,0.8564480154123223,2019-03-24,NYK,LAC
1057,1682.52392124715,1349.72257414773,0.9235370653230284,0.0764629346769717,1667.28715941854,1264.99239087704,0.947304281686267,0.0526957183137329,127,105,-1.6032673066064227,-0.31258571747032576,-1.4926659174655872,1.1139833400209818,2019-03-24,MIL,CLE
1058,1548.13292774975,1621.50352884644,0.5382479185547393,0.4617520814452607,1499.43603306038,1640.71174878449,0.427691267641651,0.572308732358349,124,88,-0.875367607351667,-0.09001741846878158,-1.1300748012176458,1.1697725387980216,2019-03-24,IND,DEN
1059,1611.7282454083,1461.13884110146,0.8088428168571229,0.1911571831428771,1615.42518301013,1443.56177173214,0.860583911313009,0.139416088686991,114,115,-1.1157164179627757,-0.7293068263975712,-1.5565714537862523,1.3189254637487082,2019-03-24,TOR,CHO
1060,1448.24240393123,1665.21234728627,0.3377509017612406,0.6622490982387594,1263.17120667816,1692.71710013743,0.124609158950923,0.875390841049077,90,113,-1.0025956118143073,-1.3966975702656401,-2.186661368971054,1.0401890902217898,2019-03-24,NOP,HOU
1061,1579.92095273236,1561.83387685391,0.66368598946418,0.33631401053582,1657.5961943574,1505.40109798289,0.763600184309629,0.236399815690371,96,115,-0.9973401158941715,0.1084042167474989,-0.7241889900533046,1.2071237995547812,2019-03-24,BOS,SAS
1062,1601.93078023599,1516.77833508167,0.7438017833340856,0.2561982166659143,1801.99342202608,1508.57912957077,0.903853323189294,0.0961466768107055,121,114,-0.7780439997772083,-0.30583769790167864,-0.7073813706539678,1.8167761201555217,2019-03-24,GSW,DET
1063,1409.47144092045,1471.80826703094,0.5539903444693354,0.4460096555306646,1451.80337997232,1443.30995447346,0.704933892388556,0.295066107611444,111,106,-1.5938104691426243,0.08102333091434365,-1.5252903332343226,0.9292234804409539,2019-03-24,LAL,SAC
1064,1544.01558868527,1626.94312655703,0.5245494921774307,0.4754505078225692,1507.05405478111,1666.88327830321,0.408686162476505,0.591313837523495,119,98,-1.5554539901093272,-0.17653523295047255,-2.0952589483612067,0.7374666025737066,2019-03-25,ORL,PHI
1065,1417.03662101566,1562.55940625161,0.4348597864782144,0.5651402135217856,1365.3890432082,1639.90940042587,0.26732964722893,0.73267035277107,115,103,-0.8372460902602737,0.049062024980956805,-0.8040444938082164,0.9961992645001337,2019-03-25,MEM,OKC
1066,1627.99794759589,1289.03027619596,0.9260062970910788,0.0739937029089212,1655.02341187579,1288.52619337155,0.944588047941877,0.0554119520581231,125,92,-1.3824355534855015,-0.3326618512679291,-1.6008581553776013,1.305566190777535,2019-03-25,UTA,PHO
1067,1644.9496628959,1479.40991063621,0.8217969460883782,0.1782030539116218,1564.448183956,1460.48270640137,0.761914855775541,0.238085144224459,148,144,-1.1721333216472256,-0.4065167878365009,-1.735823001257248,1.1088953738709184,2019-03-25,POR,BRK
1068,1347.7335096603,1556.74879260599,0.3480679967042873,0.6519320032957127,1289.11924051553,1427.70331612433,0.444038103271628,0.555961896728372,106,116,-1.2394151453052364,-0.2340287582475897,-1.4209651595102004,1.0630201542661402,2019-03-26,CLE,BOS
1069,1603.5502488805,1344.75748419161,0.8874921998614789,0.1125078001385211,1671.96840555542,1165.20031925304,0.97002099474167,0.0299790052583304,112,103,-1.1157164179627757,-0.7293068263975712,-1.5565714537862523,1.3189254637487082,2019-03-26,TOR,CHI
1070,1512.16789533246,1559.91392214849,0.574637594986154,0.425362405013846,1451.62262191857,1514.00803044936,0.601679622690537,0.398320377309463,99,104,-0.4980916621430709,0.01952631930508656,-0.6266332137540765,1.2548516298310946,2019-03-26,MIA,ORL
1071,1437.08161293422,1382.42797823652,0.7089433880237531,0.2910566119762469,1255.24355838165,1365.02304929261,0.478466268332199,0.521533731667801,120,130,-1.0025956118143073,-1.3966975702656401,-2.186661368971054,1.0401890902217898,2019-03-26,NOP,ATL
1072,1684.51298573458,1676.37313828328,0.6507876029841582,0.3492123970158418,1696.32298904544,1708.70617907852,0.627688206167237,0.372311793832763,108,94,-1.6032673066064227,-0.31258571747032576,-1.4926659174655872,1.1139833400209818,2019-03-26,MIL,HOU
1073,1489.10769173963,1561.11278775371,0.5402009419873343,0.4597990580126657,1441.08800514558,1478.97585825472,0.590850936757214,0.409149063242786,111,122,-1.0435136180063183,-0.44113758145220755,-1.5306725509054335,1.1102898961445602,2019-03-26,MIN,LAC
1074,1445.29570132735,1465.714403556,0.6125649545215617,0.3874350454784383,1416.9000858743,1446.94585579342,0.591887557759462,0.408112442240538,121,125,-1.4396242487064195,-0.3806824495186836,-1.702601709190458,1.111679841133371,2019-03-26,DAL,SAC
1075,1598.90529745026,1513.02379441728,0.7446007087713025,0.2553992912286975,1629.45815712541,1511.12745771859,0.814359643046248,0.185640356953752,95,92,-0.6687694363945071,-0.6991722201064978,-1.4619372861086175,1.261793259940909,2019-03-26,DEN,DET
1076,1415.56530439539,1439.73978636985,0.6074215803975203,0.3925784196024797,1497.32768099686,1419.29347001083,0.745210123373704,0.254789876626296,124,106,-1.5938104691426243,0.08102333091434365,-1.5252903332343226,0.9292234804409539,2019-03-26,LAL,WAS
1077,1430.68588945455,1605.68532090038,0.3937129574562247,0.6062870425437752,1368.55590214125,1800.70628541564,0.13222218637031,0.86777781362969,103,118,-0.8372460902602737,0.049062024980956805,-0.8040444938082164,0.9961992645001337,2019-03-27,MEM,GSW
1078,1343.0556930028,1646.80877246982,0.2363317356100396,0.7636682643899604,1169.89867461211,1512.73204330471,0.163600016723777,0.836399983276223,98,118,-1.2114679981831267,-0.12619834161482368,-1.4969905941323352,0.9455408902244122,2019-03-27,CHI,POR
1079,1548.91013781272,1570.73115914593,0.6106474073957322,0.3893525926042678,1636.77583276758,1504.92348298236,0.795981930226112,0.204018069773888,107,99,-2.380200578200271,-0.03260248343985332,-2.213474010582961,1.190567642228602,2019-03-27,OKC,IND
1080,1286.46287244953,1428.46536583743,0.4398463184275891,0.5601536815724109,1283.87968383603,1419.10572819518,0.517326223466416,0.482673776533584,121,124,-1.392253680338939,-0.5498329072935675,-1.8623002637268395,1.0828834317397686,2019-03-27,PHO,WAS
1081,1630.56535134232,1426.83972492781,0.8517490189518182,0.1482509810481818,1656.1740323263,1502.20761798246,0.872629499723146,0.127370500276854,115,100,-1.3824355534855015,-0.3326618512679291,-1.6008581553776013,1.305566190777535,2019-03-27,UTA,LAL
1082,1611.04479309381,1477.55080106229,0.7931632883740032,0.2068367116259968,1664.07822896194,1464.53816739458,0.850016406620364,0.149983593379636,123,110,-1.4565897003396808,-0.5634523706933529,-1.9242807177031038,0.8387870573575877,2019-03-28,PHI,BRK
1083,1510.53779608875,1568.35465260315,0.5604098790495887,0.4395901209504113,1512.24828912635,1516.36416178724,0.63608389186291,0.36391610813709,115,98,-1.3100424250935774,-1.0661913995030223,-2.275513255149125,0.9000706849048589,2019-03-28,DET,ORL
1084,1249.12392076675,1605.25204006931,0.1862759732964083,0.8137240267035917,1305.09645927824,1616.03547934709,0.223503189860588,0.776496810139412,92,117,-2.1635353359348684,-0.39897094189553856,-2.447883090566853,0.8564480154123223,2019-03-28,NYK,TOR
1085,1503.7271648778,1437.02070001679,0.7230496316734195,0.2769503683265805,1397.23327123124,1418.77388238409,0.609713987846015,0.390286012153985,105,99,-0.4980916621430709,0.01952631930508656,-0.6266332137540765,1.2548516298310946,2019-03-28,MIA,DAL
1086,1692.7806540209,1573.28202880997,0.7796341507540859,0.220365849245914,1699.81851430182,1430.30180312353,0.893158712902175,0.106841287097825,128,118,-1.6032673066064227,-0.31258571747032576,-1.4926659174655872,1.1139833400209818,2019-03-28,MIL,LAC
1087,1420.28995757131,1473.98940486656,0.5662401904211037,0.4337598095788962,1241.82580345382,1450.60053749126,0.341769041003735,0.658230958996265,121,118,-1.0025956118143073,-1.3966975702656401,-2.186661368971054,1.0401890902217898,2019-03-28,NOP,SAC
1088,1668.10546999696,1601.39129577879,0.723058518355034,0.276941481644966,1704.78014637007,1632.64663783549,0.719880826970667,0.280119173029333,112,85,-1.5589888251231927,-0.5273973877918952,-1.8992068717762298,1.1910195828538201,2019-03-28,HOU,DEN
1089,1574.70364505994,1341.08884328522,0.8721876221701365,0.1278123778298635,1504.94345369269,1289.55577387506,0.859275203364269,0.140724796635731,116,110,-0.25658330726637635,0.23859015539868522,-0.14182209286332043,1.5493960661958228,2019-03-28,SAS,CLE
1090,1563.39345898107,1564.0772117674,0.6391577186372468,0.3608422813627532,1563.18485969948,1528.31402334398,0.682484963678787,0.317515036321213,114,112,-0.9973401158941715,0.1084042167474989,-0.7241889900533046,1.2071237995547812,2019-03-29,BOS,IND
1091,1399.21963359943,1653.46598482954,0.2915406217216315,0.7084593782783686,1368.76127768954,1518.05574037443,0.432947967250672,0.567052032749328,98,118,-1.0644526382426054,-0.1873103354572399,-1.5198074774655226,0.9766783761899793,2019-03-29,ATL,POR
1092,1476.93845068337,1615.68672017566,0.4444668104911932,0.5555331895088067,1446.5748401856,1804.89810666505,0.187927974820776,0.812072025179224,131,130,-1.0435136180063183,-0.44113758145220755,-1.5306725509054335,1.1102898961445602,2019-03-29,MIN,GSW
1093,1555.56408519125,1591.49023967605,0.5911783385620845,0.4088216614379155,1635.31237952017,1628.56289016292,0.713480076366002,0.286519923633998,105,115,-2.380200578200271,-0.03260248343985332,-2.213474010582961,1.190567642228602,2019-03-29,OKC,DEN
1094,1633.77694059933,1433.22350735778,0.8494283620718679,0.1505716379281321,1663.32451598851,1417.27718502977,0.898974764135348,0.101025235864652,128,124,-1.3824355534855015,-0.3326618512679291,-1.6008581553776013,1.305566190777535,2019-03-29,UTA,WAS
1095,1423.6281356708,1479.6192295496,0.5629973416184793,0.4370026583815207,1483.42370614785,1418.99756195325,0.724742519225259,0.275257480774741,129,115,-1.5938104691426243,0.08102333091434365,-1.5252903332343226,0.9292234804409539,2019-03-29,LAL,CHO
1096,1569.39150090639,1339.52858637386,0.8697605850849717,0.1302394149150283,1435.93940937661,1290.99549178623,0.795541434234818,0.204458565765182,132,108,-0.41591625446685737,0.2655107376871907,-0.25241747013501137,1.3837445186421644,2019-03-30,LAC,CLE
1097,1678.0065260997,1469.31266354551,0.8553241398932013,0.1446758601067986,1714.8587749571,1442.00794108257,0.892341271733638,0.107658728266362,119,108,-1.5589888251231927,-0.5273973877918952,-1.8992068717762298,1.1910195828538201,2019-03-30,HOU,SAC
1098,1473.27992897834,1566.62387473012,0.5095776603664878,0.4904223396335122,1465.08038321058,1649.40929726307,0.435799558838895,0.564200441161105,110,96,-0.6388341696304585,-0.1557601210397023,-1.1274391368625944,0.8137193129039716,2019-03-30,BRK,BOS
1099,1560.84679601835,1555.89727599113,0.6466024439906283,0.3533975560093717,1528.73903428572,1509.87676596146,0.596415709294292,0.403584290705708,116,121,-0.875367607351667,-0.09001741846878158,-1.1300748012176458,1.1697725387980216,2019-03-30,IND,ORL
1100,1522.99517270077,1661.96790035652,0.4441477968692073,0.5558522031307926,1518.03052381786,1519.40783293955,0.702810931525575,0.297189068474425,99,90,-1.3100424250935774,-1.0661913995030223,-2.275513255149125,0.9000706849048589,2019-03-30,DET,POR
1101,1243.19603133104,1507.50632091799,0.2797209799625729,0.720279020037427,1325.84968433305,1394.78821216876,0.543444792281379,0.456555207718621,92,100,-2.1635353359348684,-0.39897094189553856,-2.447883090566853,0.8564480154123223,2019-03-30,NYK,MIA
1102,1481.57294483173,1615.31566517776,0.4515924224979651,0.5484075775020348,1440.33855870368,1670.930951873,0.272059251088324,0.727940748911676,109,118,-1.0435136180063183,-0.44113758145220755,-1.5306725509054335,1.1102898961445602,2019-03-30,MIN,PHI
1103,1336.39848064308,1611.17992950502,0.267739291278632,0.732260708721368,1210.41624549608,1625.35292359079,0.141616138632099,0.858383861367901,101,124,-1.2114679981831267,-0.12619834161482368,-1.4969905941323352,0.9455408902244122,2019-03-30,CHI,TOR
1104,1281.70473092918,1420.68449017927,0.4441378038811842,0.5558621961188157,1279.53304435614,1365.04264563844,0.534726389462448,0.465273610537552,115,120,-1.392253680338939,-0.5498329072935675,-1.8623002637268395,1.0828834317397686,2019-03-30,PHO,MEM
1105,1390.71771807245,1696.67118192448,0.2340533499427201,0.7659466500572799,1355.31150533505,1704.82187608365,0.197088870656192,0.802911129343808,136,135,-1.0644526382426054,-0.1873103354572399,-1.5198074774655226,0.9766783761899793,2019-03-31,ATL,MIL
1106,1542.63123363832,1433.2415439766,0.7694740771460437,0.2305259228539563,1513.70302649662,1419.0896781526,0.765081640427727,0.234918359572273,103,106,-2.380200578200271,-0.03260248343985332,-2.213474010582961,1.190567642228602,2019-03-31,OKC,DAL
1107,1424.96669889236,1434.48700722045,0.6273448604941169,0.3726551395058831,1236.40585054112,1335.07492921553,0.505402145618086,0.494597854381914,102,130,-1.0025956118143073,-1.3966975702656401,-2.186661368971054,1.0401890902217898,2019-03-31,NOP,LAL
1108,1576.2639019713,1466.75751342219,0.7695932171329598,0.2304067828670402,1511.37344856139,1437.97009949425,0.778862588782691,0.221137411217309,106,113,-0.25658330726637635,0.23859015539868522,-0.14182209286332043,1.5493960661958228,2019-03-31,SAS,SAC
1109,1604.42309122898,1431.6881353621,0.8277819844248149,0.1722180155751851,1626.92151588781,1295.01998698495,0.937350076245259,0.0626499237547408,90,95,-0.6687694363945071,-0.6991722201064978,-1.4619372861086175,1.261793259940909,2019-03-31,DEN,WAS
1110,1611.0522260273,1468.76035799995,0.8013485331572082,0.1986514668427917,1803.41223857716,1426.97208585541,0.93440209469658,0.0655979053034201,137,90,-0.7780439997772083,-0.30583769790167864,-0.7073813706539678,1.8167761201555217,2019-03-31,GSW,CHO
1111,1573.22939325248,1426.7465801538,0.8051610701063722,0.1948389298936278,1463.98368065429,1396.78031688349,0.719633898286823,0.280366101713177,113,96,-0.41591625446685737,0.2655107376871907,-0.25241747013501137,1.3837445186421644,2019-03-31,LAC,MEM
1112,1550.91189731134,1534.16455484335,0.6619624226436271,0.3380375773563728,1475.77239226628,1380.6054249562,0.754748449699137,0.245251550300863,111,102,-0.875367607351667,-0.09001741846878158,-1.1300748012176458,1.1697725387980216,2019-04-01,IND,DET
1113,1485.82842563658,1689.25798729276,0.3553994585553741,0.6446005414446259,1480.68576699863,1430.9413543102,0.752443616132882,0.247556383867118,121,131,-0.6388341696304585,-0.1557601210397023,-1.1274391368625944,0.8137193129039716,2019-04-01,BRK,MIL
1114,1554.07537807188,1511.99556515125,0.6937855318598496,0.3062144681401504,1649.17117936862,1395.55115974709,0.879864089588805,0.120135910411195,110,105,-0.9973401158941715,0.1084042167474989,-0.7241889900533046,1.2071237995547812,2019-04-01,BOS,MIA
1115,1619.66824046872,1565.83217469814,0.7079713224282533,0.2920286775717466,1718.65050687645,1512.10413919701,0.849831202395718,0.150168797604282,121,109,-1.1157164179627757,-0.7293068263975712,-1.5565714537862523,1.3189254637487082,2019-04-01,TOR,ORL
1116,1238.70678709778,1327.91016967938,0.5155325820125068,0.4844674179874931,1314.34012246886,1122.56685025376,0.84045417057727,0.15954582942273,113,105,-2.1635353359348684,-0.39897094189553856,-2.447883090566853,0.8564480154123223,2019-04-01,NYK,CHI
1117,1473.01257763158,1650.79851821394,0.3898906547884482,0.6101093452115518,1432.99489456148,1520.17793295333,0.52274531796162,0.47725468203838,122,132,-1.0435136180063183,-0.44113758145220755,-1.5306725509054335,1.1102898961445602,2019-04-01,MIN,POR
1118,1443.57642816829,1623.87603237791,0.3864541701891021,0.6135458298108978,1424.15046831773,1475.48235543321,0.503777222400754,0.496222777599246,122,102,-1.4396242487064195,-0.3806824495186836,-1.702601709190458,1.111679841133371,2019-04-01,DAL,PHI
1119,1635.31231259501,1458.61440718582,0.8310098446455048,0.1689901553544952,1619.09780270103,1436.78814560917,0.889715989072821,0.110284010927179,111,102,-1.3824355534855015,-0.3326618512679291,-1.6008581553776013,1.305566190777535,2019-04-01,UTA,CHO
1120,1275.64264095465,1335.69069402777,0.5572433873281196,0.4427566126718804,1182.28115240901,1241.63768274265,0.564129522636892,0.435870477363108,122,113,-1.392253680338939,-0.5498329072935675,-1.8623002637268395,1.0828834317397686,2019-04-01,PHO,CLE
1121,1532.29634944663,1462.61871420929,0.7264614753115104,0.2735385246884896,1545.91947130949,1295.43149295654,0.88646808608867,0.11353191391133,119,103,-2.380200578200271,-0.03260248343985332,-2.213474010582961,1.190567642228602,2019-04-02,OKC,LAL
1122,1560.7078079768,1398.13091270417,0.8192854897794408,0.1807145102205591,1505.43419565191,1036.2867143786,0.964275601514978,0.0357243984850222,117,111,-0.25658330726637635,0.23859015539868522,-0.14182209286332043,1.5493960661958228,2019-04-02,SAS,ATL
1123,1482.31360741669,1680.56167622302,0.3622616504834433,0.6377383495165567,1443.72991066485,1711.32078453973,0.268415938477128,0.731584061522872,105,130,-1.2747782561169487,-0.832348503104289,-2.1541590441290337,0.9240626880548425,2019-04-02,SAC,HOU
1124,1621.19817684143,1589.52075559477,0.6809185221877743,0.3190814778122257,1803.1968441752,1603.5257884226,0.847502418295369,0.152497581704631,116,102,-0.7780439997772083,-0.30583769790167864,-0.7073813706539678,1.8167761201555217,2019-04-02,GSW,DEN
1125,1446.59047099631,1319.18824296775,0.7873512048677797,0.2126487951322203,1424.214812067,1125.30281779114,0.901009927884601,0.0989900721153987,114,115,-1.9524918495889552,-0.4559541951147397,-2.1908523685090486,0.9584098218129427,2019-04-03,WAS,CHI
1126,1559.78070505951,1247.42871380942,0.9147988185622384,0.0852011814377615,1512.63681736029,1260.99137605098,0.878818263744051,0.121181736255949,114,100,-1.5554539901093272,-0.17653523295047255,-2.0952589483612067,0.7374666025737066,2019-04-03,ORL,NYK
1127,1528.14588549918,1556.93056665551,0.601075489024538,0.398924510975462,1400.67220417597,1489.64279156032,0.517165373655422,0.482834626344578,89,108,-1.3100424250935774,-1.0661913995030223,-2.275513255149125,0.9000706849048589,2019-04-03,DET,IND
1128,1508.12555320362,1557.94539001951,0.5717170777676633,0.4282829222323366,1402.88866495369,1663.63942762808,0.274881071662454,0.725118928337547,102,112,-0.4980916621430709,0.01952631930508656,-0.6266332137540765,1.2548516298310946,2019-04-03,MIA,BOS
1129,1479.01579990069,1625.71971010735,0.4331896074285332,0.5668103925714667,1482.30002057494,1719.36466600486,0.30588831736961,0.69411168263039,105,115,-0.6388341696304585,-0.1557601210397023,-1.1274391368625944,0.8137193129039716,2019-04-03,BRK,TOR
1130,1395.82125130772,1602.39607645521,0.3512625797765455,0.6487374202234545,1310.77108425079,1472.75736905914,0.349738597632377,0.650261402367623,130,122,-1.0644526382426054,-0.1873103354572399,-1.5198074774655226,0.9766783761899793,2019-04-03,ATL,PHI
1131,1396.83499190352,1455.92081379621,0.5586095622571976,0.4413904377428024,1142.58465164256,1369.48570958308,0.326312846159829,0.673687153840171,109,115,-1.0025956118143073,-1.3966975702656401,-2.186661368971054,1.0401890902217898,2019-04-03,NOP,CHO
1132,1465.05638409099,1465.39445100421,0.6396165386983067,0.3603834613016933,1425.57372566906,1431.3051703904,0.634184135660587,0.365815864339413,108,110,-1.4396242487064195,-0.3806824495186836,-1.702601709190458,1.111679841133371,2019-04-03,DAL,MIN
1133,1582.09513395704,1563.01746937325,0.6649575889059116,0.3350424110940884,1601.13156407459,1506.60482102356,0.79236116851707,0.20763883148293,113,85,-0.6687694363945071,-0.6991722201064978,-1.4619372861086175,1.261793259940909,2019-04-03,DEN,SAS
1134,1658.41664484131,1421.97890404447,0.8739881995196482,0.1260118004803517,1520.17793295333,1165.72956981361,0.927911506102618,0.072088493897382,116,89,-1.1721333216472256,-0.4065167878365009,-1.735823001257248,1.1088953738709184,2019-04-03,POR,MEM
1135,1283.99511752337,1638.00590598462,0.1881305159728997,0.8118694840271002,1180.12744553967,1619.08200044907,0.127638554239482,0.872361445760518,97,118,-1.392253680338939,-0.5498329072935675,-1.8623002637268395,1.0828834317397686,2019-04-03,PHO,UTA
1136,1577.99706936181,1693.43995211952,0.4777905292891624,0.5222094707108376,1448.89195640775,1712.07681605229,0.333365747638557,0.666634252361443,103,135,-0.41591625446685737,0.2655107376871907,-0.25241747013501137,1.3837445186421644,2019-04-03,LAC,HOU
1137,1589.51790825683,1696.07061302865,0.490571017754996,0.509428982245004,1505.925444567,1392.33140538595,0.710787535926565,0.289212464073435,122,128,-1.4565897003396808,-0.5634523706933529,-1.9242807177031038,0.8387870573575877,2019-04-04,PHI,MIL
1138,1469.43533152019,1327.33821745905,0.8011700069690306,0.1988299930309693,1441.2585914562,1239.13498329114,0.847933329879488,0.152066670120512,117,104,-1.2747782561169487,-0.832348503104289,-2.1541590441290337,0.9240626880548425,2019-04-04,SAC,CLE
1139,1455.84681656026,1628.62379847916,0.3967709090971883,0.6032290909028117,1295.35532303572,1808.39327250971,0.0801911446572901,0.91980885534271,90,108,-1.5938104691426243,0.08102333091434365,-1.5252903332343226,0.9292234804409539,2019-04-04,LAL,GSW
1140,1561.42871759707,1408.6994195061,0.810740169719868,0.189259830280132,1508.59256928187,1192.53135053438,0.914514474310156,0.0854855256898442,149,113,-1.5554539901093272,-0.17653523295047255,-2.0952589483612067,0.7374666025737066,2019-04-05,ORL,ATL
1141,1438.81027760004,1550.2929964954,0.4834810532486598,0.5165189467513401,1418.54915255971,1518.10466538219,0.503118821387569,0.496881178612431,112,129,-1.9524918495889552,-0.4559541951147397,-2.1908523685090486,0.9584098218129427,2019-04-05,WAS,SAS
1142,1715.07352097275,1245.78070127186,0.9636352481665656,0.0363647518334344,1711.74280495209,1263.41049776824,0.956701754126718,0.0432982458732821,120,96,-1.5589888251231927,-0.5273973877918952,-1.8992068717762298,1.1910195828538201,2019-04-05,HOU,NYK
1143,1577.08225439896,1570.30766940718,0.6489994136550635,0.3510005863449364,1502.22335711149,1665.47690845629,0.414551990842282,0.585448009157718,97,117,-0.875367607351667,-0.09001741846878158,-1.1300748012176458,1.1697725387980216,2019-04-05,IND,BOS
1144,1539.06824709566,1507.99419775573,0.6801634124389722,0.3198365875610278,1633.5113413454,1494.88514879511,0.805820157087093,0.194179842912907,123,110,-2.380200578200271,-0.03260248343985332,-2.213474010582961,1.190567642228602,2019-04-05,OKC,DET
1145,1472.11104260359,1495.76327381595,0.6081382365979482,0.3918617634020518,1431.75493175882,1432.22312752428,0.644433098405724,0.355566901594276,111,109,-1.0435136180063183,-0.44113758145220755,-1.5306725509054335,1.1102898961445602,2019-04-05,MIN,MIA
1146,1458.33979249161,1417.95577527936,0.6917077543117036,0.3082922456882964,1381.24293231812,1148.0199362849,0.875744773834355,0.124255226165645,112,122,-1.4396242487064195,-0.3806824495186836,-1.702601709190458,1.111679841133371,2019-04-05,DAL,MEM
